id,player_fifa_api_id,player_api_id,date,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
682,21683,40683,,71,Right,Medium,Medium,40,51,41,58,42,59,40,40,56,56,71,61,81,56,80,47,62,50,55,43,45,45,54,53,44,33,42,37,9,6,10,14,7
683,21684,40684,,71,Left,High,Medium,56,49,37,50,32,55,49,29,44,57,80,78,75,45,78,60,54,66,59,38,59,44,48,50,44,49,54,48,6,12,5,12,14
684,21685,40685,,68,Right,Medium,Medium,12,9,10,27,9,10,12,10,16,16,28,34,37,52,50,47,57,29,54,7,30,11,7,25,16,9,10,13,56,55,62,57,58
685,21686,40686,,57,Left,Medium,High,44,21,41,42,25,47,35,29,35,44,69,67,64,50,65,33,75,74,64,26,53,54,35,38,28,56,56,55,9,5,6,13,10
686,21687,40687,,66,Right,Medium,Medium,31,61,61,53,43,52,32,36,30,54,66,69,55,48,57,50,55,50,56,55,26,17,60,49,59,16,14,17,12,11,9,10,8
687,21688,40688,,63,Right,Medium,Medium,31,59,56,54,43,52,39,38,42,54,67,59,60,57,70,54,71,50,65,54,33,32,56,55,64,28,34,25,12,6,7,13,14
688,21689,40689,,63,Right,Medium,Medium,43,38,49,56,31,49,47,47,55,53,71,70,80,55,70,52,70,61,61,43,60,55,38,55,49,58,57,56,8,6,6,11,13
689,21690,40690,,71,Right,Medium,Medium,53,44,47,62,39,54,49,42,58,58,68,68,74,54,79,57,63,68,48,43,63,49,53,57,45,41,50,43,11,11,12,6,6
690,21691,40691,,66,Right,Low,Medium,38,15,53,41,22,33,21,16,38,42,56,62,47,53,41,35,72,62,78,23,62,55,18,37,33,55,59,53,5,9,11,13,14
691,21692,40692,,66,Right,Medium,Medium,12,7,12,22,6,9,10,12,23,13,31,33,26,53,46,42,62,26,66,8,24,14,5,34,16,9,11,12,58,56,56,54,59
692,21693,40693,,66,Right,High,Medium,37,52,34,50,42,62,52,68,47,61,67,67,70,50,77,47,54,40,41,58,44,32,52,61,44,38,33,37,14,9,14,14,6
693,21694,40694,,66,Right,Medium,Medium,57,62,56,55,40,54,38,32,40,53,64,62,59,53,59,50,60,69,61,53,33,20,60,60,60,20,26,22,15,5,14,6,11
694,21695,40695,,60,Right,Medium,Medium,54,44,40,53,47,62,41,36,51,59,68,67,59,49,63,52,40,49,55,42,34,16,50,52,50,22,31,33,10,15,6,9,13
695,21696,40696,,78,Right,Medium,Medium,46,52,55,50,37,60,41,29,32,60,82,84,80,42,79,48,56,43,41,40,32,16,52,50,52,22,18,18,10,10,7,10,5
696,21697,40697,,73,Right,High,Medium,29,58,56,49,50,52,44,32,28,55,60,68,64,53,56,59,66,55,66,53,38,16,56,45,60,13,15,19,14,6,14,10,11
697,21698,40698,,66,Right,Medium,Medium,53,55,33,51,44,68,41,33,39,62,72,70,59,39,66,54,43,48,43,46,29,17,45,47,50,17,24,23,14,7,11,11,15
698,21699,40699,,68,Right,Medium,Medium,52,46,50,60,45,53,54,48,55,59,68,63,51,60,59,53,59,54,45,50,68,49,59,61,56,41,52,49,5,14,10,11,13
699,21700,40700,,57,Right,Medium,Medium,49,59,43,64,58,62,55,53,62,60,69,69,70,55,79,57,57,40,42,58,56,47,60,55,50,42,46,49,15,7,15,12,12
700,21701,40701,,67,Right,Medium,Medium,52,27,46,53,32,54,40,41,49,56,69,66,52,47,71,50,55,44,46,38,55,54,47,32,36,54,60,58,14,14,11,11,15
701,21702,40702,,65,Left,Medium,Medium,50,45,51,52,51,56,44,48,50,50,70,70,55,51,65,42,55,54,57,46,51,58,44,40,61,55,53,50,10,14,13,11,8
702,21703,40703,,61,Left,Medium,Medium,50,35,52,52,31,46,46,55,45,53,72,65,66,51,64,48,52,60,71,39,58,58,41,48,42,50,54,50,9,7,12,6,12
703,21704,40704,,57,Right,Medium,Medium,55,55,65,45,45,61,38,34,29,48,71,75,77,57,71,45,74,57,61,47,38,38,57,64,65,44,38,42,13,9,10,10,11
704,21705,40705,,57,Right,Low,Medium,25,21,69,45,22,50,25,20,26,45,80,75,52,52,34,55,80,58,82,20,59,50,50,25,33,50,51,50,13,6,7,13,6
705,21706,40706,,71,Left,Medium,Medium,57,25,37,34,28,54,39,30,30,38,69,63,72,56,67,29,64,67,59,26,48,59,40,43,34,53,57,60,11,13,7,5,6
706,21707,40707,,69,Right,Medium,Medium,51,55,57,61,58,56,51,42,55,56,76,77,73,39,72,65,57,57,52,55,40,16,55,51,58,18,21,28,6,13,7,12,13
707,21708,40708,,65,Right,Medium,Medium,51,52,52,56,48,63,51,44,53,61,64,64,60,56,72,56,67,58,55,48,60,27,52,52,43,30,26,42,13,12,7,8,7
708,21709,40709,,62,Right,Medium,Medium,12,5,12,24,6,13,14,10,25,17,23,26,32,44,28,44,34,19,70,8,31,11,7,41,10,9,10,12,55,58,58,58,58
709,21710,40710,,68,Left,Medium,Medium,50,38,55,54,35,50,46,43,52,52,68,65,65,51,65,49,71,64,73,40,57,54,42,46,42,54,57,55,14,5,15,12,6
710,21711,40711,,69,Right,High,Low,55,50,40,55,48,53,52,40,48,63,75,68,75,39,88,45,48,60,37,39,33,25,54,45,52,29,28,26,13,13,9,11,9
711,21712,40712,,75,Right,Medium,Medium,38,57,58,52,48,61,40,34,41,60,68,71,50,56,60,53,64,50,49,52,31,18,51,47,55,13,20,22,5,14,6,11,14
712,21713,40713,,72,Right,Medium,Medium,44,38,54,60,45,58,50,44,56,56,65,64,62,56,67,58,63,65,56,48,62,52,57,58,50,54,53,54,6,10,8,8,5
713,21714,40714,,74,Right,High,Medium,29,56,61,40,37,50,31,29,30,51,74,72,70,48,45,67,66,65,71,42,49,20,56,46,50,20,19,18,6,11,10,6,13
714,21715,40715,,72,Right,Medium,Medium,9,8,12,17,9,10,12,11,24,17,25,30,40,52,37,44,51,27,49,8,24,11,7,39,10,7,12,12,57,58,59,55,57
715,21716,40716,,64,Right,Medium,Medium,14,7,10,21,6,11,12,11,20,15,28,27,26,39,23,43,32,18,58,6,16,13,8,40,10,9,10,12,59,58,57,57,59
716,21717,40717,,62,Left,Medium,Medium,52,36,40,48,34,49,43,45,41,51,78,73,71,55,70,58,65,71,65,37,53,50,47,43,36,51,52,49,10,10,5,14,14
717,21718,40718,,79,Right,Medium,Medium,55,42,52,64,36,51,53,40,64,57,57,65,56,54,68,52,64,56,58,40,57,54,48,60,44,53,58,55,6,13,15,10,8
718,21719,40719,,64,Left,High,Medium,49,49,51,60,43,57,46,42,59,63,70,67,74,52,64,51,65,69,68,47,50,48,46,53,47,50,54,54,14,11,14,14,6
719,21720,40720,,67,Left,Medium,Medium,31,23,48,51,27,34,25,23,44,42,64,69,50,50,55,38,60,57,71,15,42,52,29,46,33,62,64,60,15,6,8,8,12
720,21721,40721,,77,Right,Medium,Medium,22,23,54,44,24,35,34,31,37,40,65,53,46,49,59,42,70,59,72,21,57,55,21,36,34,54,60,57,12,7,7,10,12
721,21722,40722,,65,Left,Medium,Low,53,52,32,52,46,59,53,64,41,59,72,75,76,50,68,61,59,60,55,53,44,35,50,51,45,28,32,30,6,12,13,7,12
722,21723,40723,,57,Right,Medium,Medium,23,22,57,53,28,31,22,26,49,34,57,55,48,48,57,32,72,54,67,22,70,57,25,53,34,51,58,56,8,6,13,6,5
723,21724,40724,,69,Right,Medium,Medium,30,28,52,53,32,42,28,29,50,56,62,65,68,46,79,47,75,75,71,39,43,55,29,38,34,57,58,56,10,10,9,15,5
724,21725,40725,,68,Right,Medium,Medium,14,8,14,26,6,9,11,10,17,18,54,50,58,53,25,38,35,17,61,9,25,8,4,21,10,5,12,14,55,57,50,57,59
725,21726,40726,,77,Left,Medium,Medium,47,38,57,62,48,58,50,49,65,59,61,52,56,55,66,64,56,54,60,48,64,49,61,50,53,48,49,62,9,7,8,12,12
726,21727,40727,,68,Right,Medium,Medium,50,42,45,62,37,61,50,44,60,61,62,61,62,54,64,38,53,71,60,36,41,38,56,60,42,36,44,41,6,6,6,13,14
727,21728,40728,,72,Right,Medium,Medium,31,60,54,57,49,57,40,38,54,59,66,68,60,54,70,53,65,43,54,55,34,23,58,54,58,21,14,15,14,8,13,8,8
728,21729,40729,,62,Right,High,Medium,51,22,54,46,26,47,28,27,34,45,70,73,70,59,53,34,65,58,55,31,43,56,36,37,33,52,55,56,5,12,8,11,8
729,21730,40730,,67,Right,Medium,Medium,35,55,56,56,38,52,41,38,48,55,73,64,58,50,60,60,65,61,74,49,60,37,55,46,45,33,34,28,6,11,13,7,9
730,21731,40731,,80,Left,Medium,Medium,58,31,41,56,31,48,39,32,49,53,68,74,61,53,75,48,59,63,47,31,49,43,62,60,48,38,35,44,14,8,13,11,15
731,21732,40732,,72,Right,High,Medium,38,58,49,53,49,57,47,34,46,53,66,75,56,52,55,58,71,52,62,49,38,11,57,49,55,17,14,12,13,15,10,9,8
732,21733,40733,,65,Right,Medium,Medium,10,8,13,22,9,10,10,10,28,11,32,30,35,48,29,44,30,21,59,5,23,8,4,30,15,8,10,12,56,56,59,51,63
733,21734,40734,,66,Left,Medium,Medium,49,42,55,64,42,63,50,35,59,61,78,77,74,54,91,58,58,60,49,41,55,45,58,55,49,39,49,53,5,14,8,7,11
734,21735,40735,,69,Right,Medium,Medium,12,8,14,20,9,11,10,14,23,18,22,25,38,39,49,43,63,27,42,8,20,7,6,38,17,7,10,12,58,59,57,55,62
735,21736,40736,,62,Right,Medium,High,43,52,51,59,36,56,51,52,55,58,60,60,71,57,68,55,59,66,58,45,68,56,57,57,49,53,55,53,7,10,10,6,12
736,21737,40737,,74,Right,Medium,Medium,38,41,38,65,43,63,49,36,52,64,67,66,74,51,79,48,60,49,56,39,47,34,49,53,46,49,34,37,15,8,11,9,7
737,21738,40738,,57,Right,High,Medium,49,59,52,54,33,55,50,33,42,56,61,63,38,58,41,61,57,60,72,45,57,39,60,52,43,37,38,36,13,10,10,7,11
738,21739,40739,,60,Right,Medium,Medium,13,7,13,16,7,11,10,13,16,18,29,32,24,53,36,42,47,16,56,9,21,10,8,29,13,8,12,11,53,54,56,60,57
739,21740,40740,,67,Right,Medium,Medium,13,7,14,29,6,10,14,13,34,15,18,33,29,57,33,42,54,24,61,7,22,14,8,39,25,13,14,13,59,54,56,52,57
740,21741,40741,,63,Left,Medium,Medium,29,31,54,49,22,34,26,23,35,39,62,51,51,57,66,28,72,61,69,23,50,59,34,36,55,55,58,59,10,9,5,7,11
741,21742,40742,,69,Right,Medium,Medium,60,21,48,57,23,54,39,25,33,57,68,69,60,50,64,22,55,45,56,20,48,54,39,39,34,49,54,53,6,7,15,13,7
742,21743,40743,,65,Right,Medium,Medium,13,6,13,29,9,12,15,16,28,14,26,35,32,55,44,41,60,23,55,9,26,8,9,22,22,7,15,13,58,54,55,54,59
743,21744,40744,,64,Right,Medium,Medium,45,30,47,48,24,57,31,30,39,46,73,74,53,56,70,40,72,68,57,37,59,49,42,33,38,48,55,55,12,9,7,10,11
744,21745,40745,,68,Right,Medium,Medium,13,7,11,26,5,8,10,12,18,11,18,15,32,42,41,41,60,19,47,9,19,9,7,34,19,7,10,14,59,55,54,52,64
745,21746,40746,,63,Left,Low,High,31,26,61,39,35,39,32,27,38,41,55,60,49,46,61,46,67,58,58,29,47,52,27,31,35,54,68,67,5,11,5,6,7
746,21747,40747,,61,Right,Medium,Medium,54,41,53,55,29,53,50,41,46,53,55,55,55,50,57,48,68,62,59,34,58,50,53,50,46,54,57,56,6,9,11,13,7
747,21748,40748,,69,Left,Medium,Medium,57,31,47,43,29,62,46,30,41,58,64,63,57,45,65,24,68,64,57,22,60,50,52,48,37,57,55,59,15,10,11,8,10
748,21749,40749,,69,Right,Medium,Medium,10,7,13,19,7,5,10,11,27,18,18,20,36,48,39,41,47,17,42,9,20,12,7,37,15,5,13,10,57,59,54,55,59
749,21750,40750,,73,Right,Medium,Medium,11,9,15,21,6,12,11,10,23,20,17,16,25,39,35,48,42,21,57,7,30,15,8,33,16,8,10,15,56,54,64,59,63
750,21751,40751,,64,Left,Medium,Medium,56,52,41,48,40,59,57,48,36,56,83,82,76,46,73,59,50,53,47,48,42,35,49,48,42,40,43,40,6,8,12,10,11
751,21752,40752,,72,Left,Medium,High,32,24,61,38,35,28,37,37,35,41,53,55,46,48,50,46,65,61,68,26,49,54,30,32,49,53,64,65,8,6,8,11,6
752,21753,40753,,68,Right,Medium,Medium,36,57,55,43,45,54,41,38,32,54,75,77,68,49,62,56,72,57,71,49,42,20,55,47,57,22,24,19,15,10,11,13,9
753,21754,40754,,65,Right,Medium,High,54,30,50,54,27,64,45,36,42,57,60,54,55,52,64,55,67,62,54,38,55,52,40,38,39,52,56,54,10,7,13,9,11
754,21755,40755,,64,Right,Medium,Medium,47,46,47,58,39,57,34,39,52,54,70,71,59,52,66,49,54,70,69,48,57,52,54,54,37,51,52,50,12,6,14,13,11
755,21756,40756,,73,Right,Medium,Medium,34,31,40,63,34,48,33,38,55,58,67,68,54,54,75,53,64,65,46,33,59,57,58,64,37,59,54,49,10,10,13,8,10
756,21757,40757,,61,Right,High,Medium,43,57,47,53,52,58,48,39,37,56,91,90,64,53,66,56,52,48,44,52,41,15,55,47,56,20,22,17,13,8,12,6,13
757,21758,40758,,71,Right,Medium,Medium,46,45,30,53,35,62,52,50,50,65,71,65,70,55,62,52,50,51,44,40,41,31,48,62,45,30,31,32,9,8,7,6,7
758,21759,40759,,57,Right,Medium,Medium,14,14,15,27,11,15,13,11,29,21,46,42,52,55,57,41,68,40,68,13,39,23,13,24,14,18,17,17,56,56,55,57,57
759,21760,40760,,62,Right,Medium,Medium,35,53,38,60,36,58,49,38,59,59,66,65,84,56,87,45,64,55,34,54,44,53,53,56,42,45,53,48,12,10,9,13,5
760,21761,40761,,80,Right,High,High,42,36,57,63,45,59,46,41,60,58,70,65,60,57,52,67,59,55,75,41,65,48,50,59,51,50,54,53,14,11,12,8,13
761,21762,40762,,62,Right,Medium,Medium,13,8,11,30,8,7,15,13,27,30,31,31,32,47,25,42,70,25,70,9,22,23,6,30,12,19,16,25,56,58,56,58,59
762,21763,40763,,72,Right,Medium,Medium,12,9,15,23,8,12,12,15,29,14,28,28,36,46,43,47,59,20,52,8,25,8,6,24,20,5,13,11,61,58,62,50,60
763,21764,40764,,63,Right,Medium,Medium,12,9,13,20,5,9,13,12,25,14,26,24,29,41,35,46,44,17,68,5,26,15,5,35,15,5,13,13,59,55,61,55,60
764,21765,40765,,68,Right,Medium,Medium,11,10,12,18,8,10,13,14,26,18,30,27,36,46,20,41,37,26,70,8,30,13,9,30,18,7,12,15,57,59,54,50,64
765,21766,40766,,76,Right,Medium,Medium,41,29,57,59,28,55,27,26,56,57,64,61,44,46,58,37,74,63,61,33,54,55,31,39,33,53,61,60,10,15,6,7,14
766,21767,40767,,72,Right,Medium,Medium,37,28,52,48,33,39,36,32,41,53,66,54,40,52,57,49,73,48,60,28,50,59,24,32,41,62,60,57,14,7,15,13,10
767,21768,40768,,65,Right,Medium,High,22,36,45,41,21,24,26,22,30,47,64,53,39,48,59,38,70,67,66,23,53,60,25,35,59,62,62,59,11,6,14,5,14
768,21769,40769,,69,Right,Medium,Medium,38,62,43,51,32,61,41,50,48,62,79,78,68,50,66,51,47,54,46,54,39,15,60,58,38,16,14,19,9,11,8,12,5
769,21770,40770,,70,Left,Medium,Medium,53,27,42,48,29,54,44,23,37,54,68,71,78,47,79,35,71,53,34,32,39,51,47,38,33,49,57,59,7,6,14,13,10
770,21771,40771,,60,Left,High,Medium,52,53,40,53,57,54,45,47,45,53,70,66,63,61,67,56,63,61,54,52,59,22,57,51,45,33,25,28,8,8,12,11,10
771,21772,40772,,62,Right,Medium,Medium,12,16,20,24,18,12,12,21,20,20,46,48,33,54,57,40,57,44,64,17,17,24,13,25,24,7,20,21,63,52,53,53,60
772,21773,40773,,59,Right,Medium,Medium,17,15,16,38,17,12,18,15,42,26,34,38,28,41,38,41,60,40,58,18,39,23,8,52,19,21,19,17,60,56,55,56,58
773,21774,40774,,67,Right,Medium,Medium,48,57,44,50,56,58,53,42,43,57,67,76,73,51,80,64,52,52,48,60,32,22,56,54,56,22,21,22,15,7,15,14,13
774,21775,40775,,63,Left,Medium,Medium,51,26,49,60,40,58,55,38,58,59,54,52,69,53,61,52,64,66,68,40,52,47,46,57,41,49,53,57,13,6,6,7,9
775,21776,40776,,73,Left,Medium,Medium,54,59,44,45,51,61,46,46,47,61,81,82,56,42,81,75,46,41,43,43,32,18,50,46,60,29,34,30,8,13,11,10,7
776,21777,40777,,57,Right,Medium,Medium,49,45,48,57,32,59,57,58,56,57,60,63,61,53,58,44,52,74,60,38,51,54,49,54,36,53,55,53,9,14,9,10,14
777,21778,40778,,66,Left,High,Medium,51,52,50,54,36,58,47,48,52,56,73,74,60,51,72,49,56,50,49,48,53,29,54,52,53,24,30,28,9,6,11,6,7
778,21779,40779,,74,Right,Medium,Medium,52,55,44,55,55,61,48,33,50,55,68,69,65,38,66,61,55,54,61,52,35,35,55,59,55,35,46,45,11,6,15,12,11
779,21780,40780,,63,Left,Medium,Medium,35,59,61,56,42,54,37,35,33,57,60,63,53,54,49,51,67,54,69,52,50,23,59,48,55,24,16,15,12,7,7,9,9
780,21781,40781,,71,Left,Low,Medium,53,31,52,52,34,56,45,42,42,56,70,55,70,58,80,45,64,54,57,35,57,60,48,47,50,55,59,58,6,5,7,10,6
781,21782,40782,,68,Right,Medium,Medium,9,4,13,23,8,8,12,11,15,11,37,40,25,47,44,42,63,17,38,7,17,7,7,28,18,6,15,12,62,55,56,50,60
782,21783,40783,,57,Right,Low,Medium,28,36,59,43,41,34,28,22,46,36,30,32,30,54,32,48,40,44,85,27,71,52,20,22,29,55,57,56,8,9,15,14,16
783,21784,40784,,72,Right,Medium,High,44,33,58,60,30,52,34,35,56,56,64,61,61,49,62,44,67,53,63,34,62,55,40,43,42,50,61,55,14,14,6,9,15
784,21785,40785,,77,Right,Medium,Medium,42,47,47,67,46,57,51,38,59,56,69,59,81,50,77,49,72,50,50,48,53,54,52,56,44,42,55,49,13,13,8,11,5
785,21786,40786,,67,Right,Medium,Low,52,53,31,56,49,58,53,32,37,61,69,72,78,44,78,50,42,56,39,35,34,20,54,60,34,19,21,23,15,6,6,15,5
786,21787,40787,,72,Right,Medium,Medium,46,42,31,62,39,63,49,54,51,67,71,72,74,56,83,42,60,64,36,52,36,43,48,58,35,40,44,48,13,10,8,10,15
787,21788,40788,,76,Right,Medium,High,27,22,58,44,20,39,24,22,33,44,33,47,47,52,53,43,68,45,62,21,55,54,24,31,25,56,61,59,7,6,15,9,9
788,21789,40789,,72,Right,Medium,Medium,51,46,44,52,36,56,38,38,45,58,67,68,62,50,71,42,62,66,52,44,48,52,47,50,42,50,52,50,11,12,8,7,6
789,21790,40790,,75,Right,High,Medium,33,58,54,48,52,54,42,37,35,56,74,66,64,54,71,59,70,52,56,55,56,23,54,48,57,22,30,25,12,9,12,9,7
790,21791,40791,,65,Right,Medium,Medium,15,6,15,13,10,12,12,11,12,12,19,33,22,45,48,38,57,29,52,9,26,7,10,29,16,10,12,16,58,58,51,54,59
791,21792,40792,,69,Left,Medium,Medium,57,54,44,58,46,61,52,38,41,57,67,67,76,47,68,49,62,51,49,39,33,29,50,48,50,23,27,25,9,12,8,11,12
792,21793,40793,,64,Right,High,Medium,30,45,43,58,39,55,37,36,49,59,67,55,61,52,56,51,63,53,72,44,58,53,47,47,41,58,56,58,8,13,11,5,10
793,21794,40794,,68,Right,Low,High,37,28,61,37,28,37,36,33,35,43,63,55,41,51,81,49,73,58,34,28,54,61,33,35,48,57,69,67,6,11,9,11,9
794,21795,40795,,62,Left,High,Medium,49,50,40,57,35,58,43,49,54,56,72,73,79,48,83,44,48,66,53,46,46,37,53,52,46,30,32,31,8,7,9,14,13
795,21796,40796,,76,Right,Medium,Medium,43,48,43,60,32,56,43,39,54,61,71,63,70,54,56,52,55,63,68,42,66,52,56,57,41,47,58,51,8,5,6,5,13
796,21797,40797,,77,Right,Medium,Medium,35,22,57,49,25,32,27,29,52,37,68,72,54,47,52,40,68,62,75,20,47,54,24,35,41,55,61,60,15,9,15,13,6
797,21798,40798,,57,Right,Medium,Low,40,58,58,52,43,61,38,31,42,58,61,58,68,48,61,54,72,66,67,52,33,18,57,55,55,18,15,12,9,8,10,15,11
798,21799,40799,,60,Right,High,Medium,21,15,55,55,28,44,23,27,30,44,51,57,37,56,39,30,67,53,63,16,58,57,33,40,35,56,57,57,14,11,13,9,15
799,21800,40800,,64,Left,Medium,Medium,32,28,54,50,31,40,29,37,42,45,62,60,55,51,67,41,75,51,65,29,54,58,29,30,43,55,59,57,6,14,8,12,6
800,21801,40801,,70,Right,Medium,Medium,29,22,58,36,27,28,23,27,26,41,61,61,41,50,64,37,69,62,68,19,60,54,32,28,35,54,60,58,7,8,6,14,15
801,21802,40802,,71,Right,High,Low,44,60,50,43,57,60,47,50,35,58,71,69,61,43,69,57,46,53,57,56,34,19,59,58,57,15,23,23,13,9,15,11,11
802,21803,40803,,66,Right,Medium,Medium,12,11,11,17,9,14,13,13,21,17,25,20,33,48,33,42,44,24,31,5,16,12,4,29,17,6,14,14,57,58,56,56,59
803,21804,40804,,69,Left,Medium,Medium,11,5,14,21,9,10,10,14,14,16,17,19,31,51,25,43,36,23,60,5,24,7,6,33,16,8,13,13,56,54,57,55,60
804,21805,40805,,69,Left,Medium,Low,49,48,38,57,38,60,39,30,41,60,73,72,70,37,81,57,40,50,42,44,49,18,54,57,50,24,27,39,6,13,10,8,12
805,21806,40806,,62,Left,Medium,Low,33,60,59,50,51,57,50,33,36,55,65,65,63,53,67,56,67,57,63,53,51,21,56,50,59,17,20,16,10,6,8,11,14
806,21807,40807,,65,Left,Medium,Medium,13,7,15,34,9,13,12,12,30,20,29,29,29,40,49,43,70,22,52,10,28,12,7,33,12,19,14,13,59,56,57,58,60
807,21808,40808,,67,Right,Medium,Medium,20,9,8,30,7,13,20,7,34,11,31,30,33,42,26,44,50,38,59,9,22,11,6,42,17,9,12,15,59,61,58,54,58
808,21809,40809,,69,Right,Medium,High,23,22,54,34,27,25,22,29,30,32,62,58,45,50,51,50,74,62,74,20,61,53,23,34,45,55,60,59,13,13,11,12,10
809,21810,40810,,69,Right,Medium,Medium,40,63,64,46,47,56,44,35,34,60,54,49,54,52,65,54,63,54,62,56,30,16,56,53,62,22,22,21,10,11,11,15,9
810,21811,40811,,68,Right,Medium,Medium,13,7,11,25,9,8,12,13,27,15,20,22,27,48,45,44,58,24,55,7,26,13,8,26,18,7,16,15,55,56,58,55,60
811,21812,40812,,74,Right,Medium,Medium,13,9,11,17,6,13,12,14,25,14,19,19,24,56,48,39,60,26,58,5,23,7,8,51,14,6,12,13,53,55,52,58,60
812,21813,40813,,72,Right,Medium,Medium,27,24,50,44,26,32,25,29,38,42,61,52,45,51,54,38,68,59,73,19,43,55,21,32,33,60,62,56,10,12,12,8,5
813,21814,40814,,70,Right,Medium,Medium,25,20,13,42,18,30,22,16,40,32,32,35,28,45,45,44,66,34,38,19,25,13,9,40,14,15,15,12,58,55,58,55,60
814,21815,40815,,70,Left,Medium,Medium,23,24,53,39,24,22,26,29,23,42,59,64,43,53,59,39,72,60,70,18,45,58,23,27,39,56,61,56,8,14,12,8,12
815,21816,40816,,72,Right,Medium,Medium,57,54,31,59,42,57,55,46,60,60,65,68,64,53,70,51,52,59,68,54,65,45,51,59,47,46,47,30,12,5,10,15,7
816,21817,40817,,63,Right,Medium,Medium,52,55,55,56,48,56,53,48,53,57,55,57,54,57,55,56,61,65,63,54,64,55,59,59,52,53,54,51,5,11,7,8,13
817,21818,40818,,68,Right,Medium,Medium,54,35,52,46,33,53,43,23,40,50,61,60,58,55,64,36,75,66,57,39,53,54,36,40,33,57,55,56,7,8,14,14,13
818,21819,40819,,60,Right,Medium,Medium,48,52,44,58,40,58,47,43,52,57,71,67,76,49,76,53,64,61,52,46,58,42,57,55,45,34,42,39,14,6,9,14,8
819,21820,40820,,74,Left,Medium,High,47,26,53,46,32,52,25,28,43,54,71,75,50,42,63,39,73,57,65,27,50,54,20,31,39,55,59,57,6,13,5,13,12
820,21821,40821,,66,Right,Medium,Medium,46,59,43,53,45,56,41,39,48,54,73,77,69,56,73,58,67,56,72,49,59,39,56,52,48,38,44,39,8,12,10,8,12
821,21822,40822,,57,Right,Medium,High,49,49,55,63,47,54,51,48,60,55,82,74,65,64,59,69,70,60,72,52,68,50,52,57,60,56,49,47,7,12,14,10,10
822,21823,40823,,64,Right,Medium,Medium,59,53,48,51,46,64,48,31,47,55,64,72,69,51,47,52,63,53,67,52,44,25,51,50,52,29,17,19,8,12,11,12,10
823,21824,40824,,65,Right,Medium,Medium,53,37,66,60,38,56,49,41,71,55,65,68,61,64,65,54,70,55,51,42,72,55,35,59,48,61,54,70,10,14,15,9,10
824,21825,40825,,73,Left,Medium,Medium,55,34,47,53,34,53,45,35,42,52,62,55,62,58,61,31,55,61,54,30,50,56,46,41,36,54,53,50,15,6,13,7,6
825,21826,40826,,68,Left,Medium,High,42,40,58,45,47,53,42,33,46,55,64,66,54,55,55,48,56,62,64,40,69,59,30,48,38,52,54,59,10,11,12,10,10
826,21827,40827,,57,Left,High,Medium,48,47,39,61,36,60,41,57,60,59,67,68,75,54,85,52,64,47,56,44,41,22,55,49,49,43,40,45,10,13,6,15,6
827,21828,40828,,72,Right,Medium,Medium,43,50,54,56,33,53,42,39,59,59,61,61,59,55,57,53,59,65,63,46,56,50,54,53,40,46,58,55,8,14,6,8,14
828,21829,40829,,71,Left,Medium,Medium,56,35,43,48,39,49,46,44,42,48,63,64,59,46,57,35,63,61,57,34,51,56,41,38,45,56,56,59,13,7,6,7,8
829,21830,40830,,65,Left,High,High,56,52,50,57,50,57,46,45,53,56,76,74,73,55,58,53,68,77,61,52,64,52,56,56,52,52,48,49,6,8,8,6,12
830,21831,40831,,68,Left,Medium,Low,51,55,53,53,48,56,58,56,47,54,69,66,65,53,59,51,65,61,59,43,49,44,56,52,53,45,41,42,13,12,12,5,14
831,21832,40832,,66,Left,Medium,Medium,48,29,38,48,28,52,35,29,36,50,64,59,62,57,48,25,64,60,57,26,57,55,48,48,38,57,57,55,6,14,8,15,10
832,21833,40833,,57,Right,Medium,Medium,55,48,42,57,53,55,42,42,54,54,61,64,67,56,53,52,54,54,51,38,52,55,56,54,53,53,53,52,8,14,10,14,6
833,21834,40834,,67,Left,Medium,Medium,42,30,47,41,29,52,33,35,38,53,65,62,58,57,63,33,66,66,49,31,55,56,38,34,33,54,62,59,14,12,6,6,6
834,21835,40835,,70,Right,Medium,Medium,12,7,12,19,4,13,11,11,22,14,28,26,32,57,40,41,53,23,50,6,24,7,7,35,14,5,10,12,57,58,54,56,55
835,21836,40836,,62,Left,High,Medium,54,50,50,55,50,58,52,45,50,59,67,66,60,56,63,56,61,59,62,45,48,52,52,53,46,51,53,48,6,12,15,15,6
836,21837,40837,,64,Right,Medium,Medium,51,38,45,67,33,48,46,35,61,61,62,55,52,51,67,48,60,66,48,36,65,49,41,61,46,47,57,53,15,14,8,5,14
837,21838,40838,,61,Right,High,High,57,57,52,57,49,58,56,45,52,58,65,64,67,53,53,54,62,68,58,53,62,46,59,56,52,45,49,48,8,15,13,11,7
838,21839,40839,,66,Right,Medium,Low,36,59,58,56,43,56,42,35,54,57,60,64,62,53,61,55,74,61,58,52,33,12,55,55,69,30,16,19,11,8,7,9,9
